0,5.180305,11.25889,10.0971,17.98522,21.41788,8.720005,17.83308,25.36869,17.04746,24.10334,12.63805,25.91451,33.21767,16.9271,22.68039,31.22382,32.13583,16.3075,26.59508,19.80395,28.68767,27.99955,22.1831,21.91189,18.1817,24.19884,21.50502,23.04923,18.557,24.74243,30.05079,23.08864,28.46059,33.81475,6.742632,11.79942,19.04804,23.53438,35.79374,25.14748,21.22557,25.90867,24.94798,36.46073,17.87321,35.32724,29.21053,31.45802,27.92305,33.29827,37.01406,34.51303,48.79231,37.95948,11.67892,12.75892,16.45593,48.58314,49.07111,44.55116,51.04647,55.20077,47.60787,31.53213,20.16082,15.12118,22.08693,28.13417,17.98696,16.80478,23.37727,20.94091,16.71499,23.49193,23.88805,34.22112,42.10429,53.9873,43.71124,39.98845,54.27208,39.50369,57.38695,50.03177,37.83538,60.29335,47.45505,20.50592,24.37157,26.14675,26.40025
5.180305,0,16.10963,12.98835,22.06202,26.29009,7.427931,22.24298,29.58025,19.35484,27.08769,12.35686,30.36346,37.02126,18.48004,26.2648,34.36546,36.03619,16.60392,28.82731,22.02773,32.17473,29.76117,18.6997,19.93066,15.27784,20.27612,19.10839,22.88903,17.4443,21.65132,26.8585,21.02245,26.407,30.77057,9.620936,15.95049,22.33217,26.1124,32.02569,24.18977,23.13726,21.5359,20.26926,31.47461,13.80689,30.43216,24.6566,26.88266,23.96686,29.31431,32.00409,29.51969,43.78396,32.99418,8.855324,8.573052,18.92839,43.58475,44.25684,39.93686,46.14174,50.14068,42.90748,26.57142,18.6077,16.13728,19.20189,24.18349,18.14596,14.71321,20.91131,20.55275,17.56018,24.61135,25.56724,29.38589,37.23008,48.86478,38.58127,35.36626,49.21657,34.90552,52.20675,44.86013,33.61521,55.14005,42.42603,20.859,25.41046,26.17689,25.05485
11.25889,16.10963,0,8.390316,9.157593,10.2389,15.84702,7.934074,16.29198,13.74108,17.9714,16.32863,14.93302,24.45019,14.91726,13.95492,23.64496,22.05342,17.1004,21.03051,14.88712,19.34884,22.85636,30.26727,27.25278,24.3254,31.78815,26.10721,24.28574,21.51033,31.17872,37.07458,27.49707,32.99822,39.83213,12.00007,7.808117,13.18025,17.30471,42.85187,27.29303,18.07091,36.25704,34.82091,46.70144,26.69975,44.93862,38.01009,40.94619,36.42329,41.40937,48.0408,45.60031,59.87319,48.75198,22.14615,23.68424,15.48827,59.50065,59.52747,53.9774,60.95224,65.28153,56.67615,42.0504,27.56941,19.03784,30.59172,37.68503,21.1029,23.77098,30.39281,23.89586,17.31374,21.69572,19.66331,45.00899,52.85208,64.8025,54.37208,50.31306,64.84056,49.29122,67.75716,60.27074,46.50516,70.68854,56.77785,20.11272,21.32589,25.28067,28.20478
10.0971,12.98835,8.390316,0,9.860172,16.21501,9.318792,13.96823,17.84279,7.704938,15.02787,8.22073,19.56481,24.6803,7.558397,16.90049,21.75551,23.31078,8.849424,16.58271,9.84209,20.90741,18.10807,27.74928,25.62254,19.60249,27.18342,21.06886,23.6104,17.79931,27.86276,34.78234,24.28498,31.08771,36.98933,14.28303,13.43362,17.25384,18.1926,38.88897,25.27956,19.53276,33.6799,31.07542,42.22156,23.10894,40.11033,33.31565,37.18511,33.40321,38.04359,43.08963,41.31204,54.99959,43.26143,21.25171,19.83643,19.45247,55.18879,55.78529,50.12421,56.45226,60.1967,52.07087,37.93415,28.46912,21.83766,29.84562,35.64398,22.25241,22.71755,29.51658,24.10195,17.28533,22.13878,18.71579,41.39659,49.04809,59.31962,48.67129,47.1224,60.1727,45.80674,61.89539,54.2339,43.13574,65.26983,50.16445,12.27851,15.09509,17.84509,20.25681
17.98522,22.06202,9.157593,9.860172,0,8.825386,18.61536,11.82302,8.358177,8.781588,9.37835,16.53296,12.62898,15.71548,11.37171,14.65773,14.50623,14.8386,15.37035,13.21784,10.02703,16.08703,16.49244,36.84959,33.6764,28.68299,36.54405,29.46476,29.66995,25.50798,36.63729,43.49299,32.29498,38.77069,45.39661,20.66759,16.44578,18.58475,18.66609,47.85091,31.94708,22.8367,43.10515,40.79004,52.07108,32.63822,49.91406,42.96795,46.86059,42.72161,47.30918,52.53444,50.92612,64.49698,52.51627,29.6275,28.61218,23.54152,64.94917,65.56856,59.79786,66.26999,70.02806,61.71341,47.73671,36.08327,27.84581,38.4152,44.87795,28.75561,31.0999,37.84025,30.77922,23.30876,26.26321,21.03651,51.08666,58.79971,68.88078,58.1969,56.78242,70.02359,55.48689,71.55046,63.84574,52.55311,75.05681,59.58151,16.55263,16.67926,20.93618,25.92361
21.41788,26.29009,10.2389,16.21501,8.825386,0,25.00139,8.460946,10.77211,17.51709,16.93785,24.08812,7.30617,18.14375,19.6547,12.82338,19.5883,14.77905,23.30428,20.53739,17.31003,15.07713,22.93814,39.71152,35.6419,33.13733,40.93488,34.06578,30.67622,29.11331,39.88686,45.89227,35.38324,40.67436,48.0619,21.53397,15.11194,16.32665,18.57966,51.536,33.93576,22.30322,46.36344,44.81834,56.7402,36.46942,54.73514,47.54753,50.77124,45.91466,50.65436,58.08767,55.80257,69.97375,58.59367,32.1814,33.55735,21.76956,69.71328,69.63974,63.70015,70.83401,75.18154,66.19119,52.19535,36.59131,27.16272,40.08976,47.52298,28.83902,32.99841,39.3545,31.30615,24.34786,26.31329,22.45005,55.22164,63.05096,74.80201,64.28222,60.39161,74.94957,59.1879,77.62061,70.05596,55.94614,80.65271,66.11887,24.83874,23.90006,28.91177,33.65876
8.720005,7.427931,15.84702,9.318792,18.61536,25.00139,0,22.25366,25.79944,13.46135,21.47249,5.152114,28.80411,32.27474,12.34427,25.295,28.81721,32.23527,10.05836,22.76199,16.89814,29.70803,24.03919,23.27874,23.82049,16.19472,22.16101,18.84459,25.20047,17.80189,24.45673,31.01017,22.78637,29.57114,33.81674,14.9136,18.59717,23.74018,25.25442,34.39533,25.85252,24.49197,26.84732,24.22132,34.44805,17.67512,32.82595,26.96707,30.57808,28.12901,32.86347,33.97096,32.60585,45.91611,33.99845,16.09363,11.52414,22.96928,46.67049,48.02119,43.3873,48.95934,52.27094,45.36766,30.07747,25.61391,22.22901,25.5819,29.73411,22.91043,20.09325,26.42415,24.58737,19.85972,26.04906,24.46051,33.44173,40.98221,50.29091,39.63288,39.77648,51.90346,38.90475,53.25019,45.59441,37.36316,56.85052,42.17787,14.09395,19.55551,19.57056,19.09801
17.83308,22.24298,7.934074,13.96823,11.82302,8.460946,22.25366,0,17.71162,18.19396,20.8669,22.04413,9.293253,24.80213,18.74235,7.309426,24.38665,19.01114,21.25702,22.31213,16.31523,13.67432,22.78614,32.63715,27.83793,26.64063,34.26709,27.49326,22.43689,22.061,32.49265,38.21384,27.85295,32.60435,40.2205,16.29817,8.695045,7.926534,11.97813,44.14739,25.96839,14.01553,40.42839,38.66809,50.81512,30.10173,48.55847,41.08679,44.20561,38.84821,43.38106,53.9476,51.04014,65.59504,54.8986,27.43409,30.47282,13.9975,64.36284,63.49816,56.87425,64.43,69.16082,59.41537,46.49278,29.97335,20.33579,33.30806,40.94572,20.89814,25.8099,31.85946,23.11335,16.2853,18.09485,15.75248,49.6548,57.34989,70.27257,59.9321,54.16807,69.18959,52.57578,72.59344,65.1862,48.77188,75.1398,61.09337,23.54095,22.39165,27.55002,30.84328
25.36869,29.58025,16.29198,17.84279,8.358177,10.77211,25.79944,17.71162,0,14.3732,9.043014,23.36717,14.26189,8.617045,17.69855,20.03381,10.74956,12.23798,22.03088,14.85198,16.04119,18.87391,19.55283,45.15008,41.98391,36.92345,44.76345,37.54397,37.59596,33.69655,44.9762,51.84561,40.54072,47.00229,53.70387,28.065,23.50428,25.27241,24.90162,56.11924,39.94793,30.07827,50.95438,48.83431,59.91968,40.84739,57.87857,51.09241,55.0063,51.01752,55.63278,59.3654,58.16267,71.34167,59.0365,36.96488,35.32014,30.76335,72.39147,73.41793,67.96235,74.23106,77.76713,69.81573,55.51908,43.7739,35.28445,46.42425,52.92974,36.68865,39.31611,46.05326,38.82545,31.34074,33.65111,27.78397,58.74643,66.47068,75.76335,65.06577,64.69864,77.6547,63.59031,78.68752,70.9414,60.84366,82.48419,66.7106,22.10578,21.62557,25.57797,31.68273
17.04746,19.35484,13.74108,7.704938,8.781588,17.51709,13.46135,18.19396,14.3732,0,8.31944,9.622641,20.38083,19.32959,3.955656,19.71655,15.36868,20.12074,7.873227,10.08599,6.910968,20.87226,13.40928,34.21551,32.20021,24.79839,32.2409,25.40994,29.59229,23.00209,33.60676,41.04862,29.75346,37.1026,42.63518,21.85538,20.31185,22.8369,21.46681,43.92458,30.692,25.06565,39.85137,36.73575,47.01448,29.18879,44.71505,38.2028,42.71031,39.4649,43.73349,46.70926,45.8013,58.57613,46.16462,28.03658,24.50014,26.62206,59.66001,60.92069,55.36111,61.07251,64.20412,56.6517,43.03103,36.01026,29.5265,36.99617,42.16707,29.57956,29.8775,36.57843,31.00876,23.83908,27.55691,21.9688,46.67978,54.10502,62.41943,51.67104,52.7578,64.46125,51.35501,64.84999,57.06768,48.78544,68.77744,52.47802,8.616919,11.49153,13.74235,18.39832
