0,35.68885,4.397037,22.27119,29.72021,41.97877,45.71824,24.90827,28.63701,35.85307,36.86432,41.11888,68.94133,68.27217,58.87254,24.75411,32.37217,120.488,119.554,125.0518,125.786,115.579,144.2971,107.7219,112.8757,117.4677,133.0852,98.41419,106.7291,95.46392,113.9783,121.7868,131.7539,129.397,140.0652,128.9688,140.9747,140.4499,125.4024,106.8164,112.3552,105.1318,92.13156,82.28747,68.67581,72.52753,61.2305,60.098,67.77053,80.14193,91.63284,96.92581,92.6462,89.48914,106.9292,98.5688,90.56615,89.27449,82.89816,73.64422,52.21825,65.34215,31.52206,101.8785,78.60307,80.92586,50.22726,51.72772,87.15595,65.25537,71.92594,93.24064,65.17379,71.88148,59.597,57.835,47.52452,60.6184,47.63987,37.6625,81.3552,47.411,30.83999,31.13087,53.11811,36.95718,38.57423,28.46775,36.51683,32.80475,42.2511,101.2452,112.2953,95.05495,72.24131,71.44346,109.0948,139.1692,127.5523,73.08334,64.51793,83.22234,84.55983,78.4566,85.97547,117.6384,19.52434,52.84538,20.34551,40.95792,47.12014,41.80561,60.98534,37.70123,51.40525,55.53178,54.36885,57.92517,78.3139,79.29533,76.70922,30.78604,32.42932,120.9941,123.6172,126.8046,127.156,121.3154,144.6103,114.7329,121.6938,123.1617,137.7316,107.5743,107.5744,118.9071,126.4442,137.7886,139.0568,130.8655,142.9623,142.519,132.0185,112.7131,113.4631,110.2435,103.1792,95.43031,81.25335,82.36753,76.92375,68.45583,79.74629,90.75496,101.7309,104.3069,101.7734,96.00435,111.6816,104.8507,101.043,94.65964,92.17292,81.51212,60.99383,72.30994,39.84894,111.1538,86.09866,95.1665,56.99785,62.03214,97.75961,78.08423,79.91115,101.8275,80.63993,72.74365,73.69823,62.14554,75.75824,63.77059,58.17103,93.6168,63.67482,41.1696,45.69475,62.35662,55.81399,60.0537,45.816,57.5155,48.36854,53.40813,104.645,113.9394,97.87155,82.19734,79.27106,114.5674,145.0617,131.6453,84.19228,80.07451,94.18209,91.82314,92.32179,96.03485,115.1398,119.7424
35.68885,0,33.98517,21.70168,23.86156,46.25836,25.43635,24.09278,17.8624,17.46551,22.26648,8.988684,44.55962,36.62214,26.51202,34.33322,43.47742,112.1751,110.3224,114.7165,117.0368,98.72316,133.4721,84.46159,90.89156,96.9996,114.7075,75.4367,87.33252,77.52029,93.28852,100.7789,113.0456,113.8731,126.7887,120.661,126.4895,129.3619,111.0781,94.45351,103.9603,88.94402,65.9243,54.19685,45.38435,52.21722,42.52228,37.78505,41.93692,59.30445,67.59001,77.70828,73.50889,72.86052,89.72705,80.93677,67.75267,71.33286,62.2591,63.69373,43.41181,50.34519,27.59454,79.25469,50.60315,51.52109,41.98339,35.41456,62.39291,38.55723,41.30901,67.29171,33.4602,52.62471,34.78302,23.11098,17.7583,28.86166,12.13183,11.14359,52.76184,19.85924,30.71596,23.11506,37.72319,12.73664,6.36342,24.85233,12.80908,21.2095,30.66757,94.83561,104.8834,85.87724,51.68791,51.94806,91.12108,124.269,107.9463,49.30763,39.4422,52.86287,57.52647,48.98141,64.07981,109.8518,54.75991,83.43706,54.75867,74.53815,76.40415,54.19778,87.64407,71.7321,85.9356,88.99547,86.76479,89.50657,96.10617,104.4092,103.446,54.22812,49.81681,114.888,118.4641,122.1414,121.5481,124.6595,138.4093,124.5614,128.9919,129.4394,140.1618,119.086,115.6604,126.3459,132.0244,139.5215,136.2448,124.4396,140.7609,137.3201,131.1754,113.9291,110.6337,115.0367,117.651,112.9876,98.38097,96.53663,92.81641,87.44429,99.86883,102.5316,114.6091,112.4778,109.4068,103.3409,115.3838,111.3567,113.3242,103.289,103.9901,88.50877,73.76032,85.96891,63.40899,121.9963,105.3992,114.5611,72.45558,80.66595,113.3078,99.76792,103.2634,118.9713,106.4136,95.51262,102.4634,90.67333,100.547,93.07209,88.10019,113.6993,90.58374,62.41518,71.80181,80.39417,88.56151,90.26595,80.30913,90.55367,72.28972,76.42608,100.5149,109.3895,98.01253,95.99464,92.96021,118.5952,141.993,135.7644,99.93579,98.59272,114.6795,108.4104,113.8134,107.9778,111.3998,113.6814
4.397037,33.98517,0,20.27614,25.7247,42.18396,42.02726,26.47235,28.20867,33.6319,33.66616,39.59355,67.44939,67.34804,57.58719,25.56886,33.66499,119.0948,118.9448,123.5262,124.11,113.2374,142.9904,106.182,111.0632,115.2325,131.0519,97.0153,105.701,94.70044,112.7657,120.0829,130.3066,128.4236,139.1075,127.0851,139.1513,138.4995,123.2528,104.4616,110.1056,102.7292,90.41417,80.81229,67.51199,71.47672,59.88857,59.16772,66.7435,78.18142,89.34969,95.27126,90.82373,86.88064,105.0393,96.28648,88.73352,87.91968,81.56744,70.70923,49.64872,62.39937,29.66619,99.2335,76.81107,78.58672,47.13499,48.52221,84.46594,62.88917,69.43474,90.20457,62.27997,68.457,56.23097,55.50623,44.5744,58.81234,46.06571,37.23117,80.4656,47.25704,27.7621,27.593,50.02304,34.89273,36.27204,29.73976,35.81376,29.84954,38.53596,99.33047,110.4684,92.77483,70.10468,70.20108,107.4537,137.6734,125.6793,71.22733,63.0683,81.36132,81.81869,75.49409,83.38504,116.8245,21.18058,54.26533,21.72228,41.71844,46.62705,42.30316,60.39573,40.47191,53.3634,56.56292,54.71323,59.61611,78.79032,80.941,78.11264,32.25758,34.00955,119.67,123.1419,125.5096,125.6099,120.0026,143.5745,114.6881,121.1885,122.2073,136.6575,107.8765,107.9352,119.0607,126.1732,137.2117,138.672,129.0205,141.7884,140.8442,130.5703,111.0731,111.4963,108.8341,103.2879,95.96447,81.95816,82.85561,76.72149,69.41362,80.70704,90.28054,101.2131,103.9013,101.1995,94.62672,110.7522,103.7564,100.8403,94.56464,92.32459,79.50634,59.65843,71.00284,40.12639,110.1874,86.53134,95.19035,55.48573,60.87359,97.16483,78.28667,80.17106,101.0741,80.70722,71.97717,74.5812,62.35436,76.63468,65.41001,60.38282,94.7946,65.71248,40.26491,45.30191,61.33883,57.24017,60.99847,48.30151,59.6781,48.13742,52.23432,102.8962,112.2327,96.03751,81.7671,79.55601,113.954,144.094,131.0122,84.10733,80.46411,94.7102,91.18939,91.94547,95.05159,114.829,119.019
22.27119,21.70168,20.27614,0,18.76572,53.02112,33.33012,23.68196,12.81185,14.03087,16.93805,23.47588,64.31945,58.12137,48.20121,36.47692,46.2676,125.8328,125.4352,129.1928,130.4585,114.5435,148.6512,104.2164,109.8272,114.5746,131.951,95.20292,106.2659,95.98801,112.5747,119.5845,131.4035,131.4982,143.5328,133.4655,142.4881,143.4962,126.256,108.0874,115.8807,104.2392,86.255,75.2589,65.07381,70.98429,60.01702,57.00963,62.51762,77.21713,86.17077,95.70854,91.15371,87.65248,106.5829,97.09035,86.77794,89.1392,81.07696,74.06505,53.5789,62.90313,34.8011,96.50488,71.21682,71.36167,50.20399,46.90644,80.08302,57.41057,60.80145,84.16946,50.60827,65.24058,48.58813,41.99187,30.2553,50.11223,32.83138,26.98077,74.18177,37.91534,33.31439,26.41115,49.37082,16.51235,22.47185,21.50762,20.23288,28.94308,36.72115,106.3667,117.2232,97.97692,68.98953,70.18925,108.7472,141.0048,125.9615,68.40521,59.39364,73.89505,75.66282,66.51482,81.04675,124.0333,40.43793,74.53442,41.59643,61.09145,65.33728,56.90972,78.96955,59.64926,72.87233,76.15965,73.81227,79.86326,96.44351,100.4648,98.02618,50.44085,49.57809,127.5292,131.7584,134.1091,133.5816,131.9801,151.6948,129.8249,135.2583,135.6214,148.5605,123.6287,122.3449,133.3222,139.6839,149.0989,148.548,136.3431,151.6825,148.9687,140.776,121.82,120.1741,121.2054,120.0168,113.7039,99.42393,99.31597,93.57699,87.29002,99.08301,105.7624,117.1196,118.2189,115.2167,107.8711,123.1096,117.0306,116.7078,109.0487,108.0321,91.71087,74.50003,86.24872,58.92008,125.1231,104.7063,113.289,70.92167,77.59772,113.8058,96.95642,99.23849,117.9943,99.99392,89.95687,94.66661,81.9727,96.18098,85.58494,80.31507,113.2356,85.29744,57.8445,64.27103,78.08431,77.34345,81.15589,67.54094,79.60884,66.89333,69.75637,111.1854,120.451,106.013,97.87992,95.80272,126.6308,153.7279,143.8344,101.0331,98.35028,113.2863,108.0589,110.1829,110.2495,124.0585,127.1291
29.72021,23.86156,25.7247,18.76572,0,49.8052,18.11165,36.55702,28.39554,21.06517,14.56396,28.5452,57.09746,57.23063,46.28418,37.95663,47.20545,113.8456,116.6471,116.9115,117.4135,100.531,136.9718,94.94641,98.96627,101.6469,119.0859,86.69816,98.17269,89.03519,103.8494,108.7483,120.8775,122.2332,133.701,119.6008,129.5449,129.5919,112.3349,93.48611,101.076,90.07766,77.55219,68.7129,59.09444,64.41,52.54671,52.59729,58.15709,66.38401,74.47369,85.17966,80.05141,73.19169,94.44397,83.75391,76.59874,79.81804,72.77476,58.15558,40.23633,47.86048,27.85997,82.88774,63.30596,61.56005,34.99973,31.89149,67.17925,47.2101,51.27957,70.38788,41.02062,49.01205,34.47554,37.24582,23.35003,44.83264,33.55404,33.77116,70.91714,43.34743,21.60185,12.73269,34.56759,22.13771,21.17878,37.48143,31.01438,18.1557,19.86712,92.73049,103.742,83.51963,57.72829,62.59153,97.69064,129.3776,114.037,59.10448,52.91237,66.47384,63.36094,54.69304,67.78931,114.2347,44.67773,74.15605,44.55177,61.29198,60.86349,53.70322,72.50758,64.85721,75.80095,76.11324,71.9793,80.40051,90.79131,99.13637,96.15329,50.68052,50.42055,115.5187,122.7989,121.9476,120.6239,119.3422,140.3807,121.4358,125.1996,124.0545,136.4822,116.5787,115.647,125.6578,130.4298,138.7948,139.3799,122.3897,139.4832,135.3169,127.7005,108.3585,105.8374,108.4465,112.3883,107.7639,94.42599,93.53681,85.74625,83.60675,95.07701,96.49456,107.4464,108.8403,105.3391,95.55539,111.9196,105.3772,108.0585,100.9901,100.821,77.99509,63.96202,75.24255,55.15522,113.7867,98.7504,105.838,60.38573,68.02447,104.1289,90.73442,93.34279,107.912,94.01863,81.56758,91.74069,77.68342,92.41262,85.21156,82.01403,109.6471,85.83101,50.86191,58.89372,68.76912,77.70615,79.20111,72.08534,82.12809,61.23392,61.51481,97.83925,107.0814,92.30853,89.07243,89.43647,116.4593,142.3118,133.2812,93.31168,92.38944,107.5235,98.50267,101.9243,99.25441,115.7365,117.3963
41.97877,46.25836,42.18396,53.02112,49.8052,0,52.79986,42.65459,53.61905,59.77837,60.58005,54.85095,44.52045,56.39018,50.37752,18.52086,13.03823,82.12151,78.37397,87.15337,88.88328,83.99035,105.1155,75.7575,80.56663,86.37166,99.05367,66.68649,70.66925,58.95811,78.70772,87.82351,95.1459,90.21604,100.0072,93.4517,104.5819,104.7794,91.49033,75.20648,80.04762,74.52177,65.43419,59.13072,42.55028,41.85839,33.25158,36.2331,45.31303,51.55602,65.81421,63.37096,60.31303,62.34585,72.85719,67.96886,61.19453,54.48844,50.94071,51.5101,31.99205,46.06367,22.78986,76.58381,56.884,63.46781,37.0642,42.0863,66.04864,49.06517,59.81209,76.00596,62.85821,59.1212,55.59596,59.38802,57.44867,50.28429,52.24334,45.34368,59.73931,47.3981,30.98322,38.91716,40.81705,57.05468,50.01884,51.45943,54.18234,34.55764,43.57081,67.04592,76.8911,63.65697,46.34737,40.57288,73.91406,101.2633,93.34948,48.12567,42.40904,64.18755,66.77765,68.01989,61.85089,76.95033,48.23323,54.1874,45.52996,58.30952,56.91305,11.81485,61.73749,53.82982,65.57615,67.65468,67.2165,60.60924,52.49862,64.00909,65.19047,25.14789,17.59455,82.66291,82.27344,88.69971,90.18193,87.79813,104.8425,80.41656,86.92612,89.86115,102.0785,73.84651,70.55539,81.92382,89.34826,99.35409,98.08136,95.55572,105.1811,106.3897,96.52824,79.99029,80.84014,78.67402,73.53356,68.6239,53.68119,51.2431,51.22559,43.85224,56.3307,60.5525,73.09459,69.78329,67.54559,66.81155,76.05573,72.6504,70.01022,59.20578,59.17192,58.15481,39.96544,51.48356,32.04553,82.77582,62.58019,73.35269,42.46198,49.30774,73.38875,60.22039,64.95115,81.00964,72.1113,64.21919,68.80179,61.63975,61.46994,59.38383,56.19729,69.28976,53.7866,35.42157,45.80741,47.21438,63.27505,60.60229,61.15203,64.5524,41.58272,51.24263,69.85808,78.52946,66.18785,54.55011,48.16255,77.59685,105.9492,94.94979,57.42367,55.66369,72.04174,69.46608,76.89822,69.31111,73.65773,78.92104
45.71824,25.43635,42.02726,33.33012,18.11165,52.79986,0,46.39615,38.39758,28.39658,22.36737,29.45584,45.94457,48.15745,37.55609,45.92374,54.21384,104.651,108.5063,106.6719,107.5143,86.87382,126.5379,81.2984,84.82715,86.96329,105.15,73.84066,86.72243,79.10078,91.3893,94.88923,107.9642,111.2304,123.1593,109.5256,117.1005,118.1754,99.69529,81.67273,90.86916,76.78038,63.46942,55.75968,49.22052,54.94182,44.07775,44.94886,48.56529,53.56156,59.32886,72.68617,67.37624,59.81736,81.69621,70.34385,62.99548,68.77274,61.52151,47.91232,33.69339,35.82354,30.45802,67.04908,49.58217,45.65676,28.32814,20.29126,50.94825,32.94281,35.35005,52.97918,24.68244,33.45659,16.83438,25.67981,14.65093,33.33502,28.89996,36.16821,60.08652,42.37488,25.78591,16.95892,23.55166,26.9261,20.4087,47.7569,36.19423,18.91917,13.24601,84.09351,94.47612,73.47089,45.10586,52.86954,85.14833,117.3703,100.1116,46.41564,42.42818,51.95053,46.50865,37.0592,52.70351,106.2515,60.88836,86.47403,60.16664,76.10321,73.23313,59.1341,82.52882,79.97377,90.82451,90.2914,85.73871,93.22827,95.67429,108.1454,105.8245,61.0777,59.00353,107.2328,116.118,114.1147,112.0811,114.929,131.9887,121.2643,123.2938,121.2269,131.5619,117.6778,115.4552,124.6444,127.9669,134.1731,133.3045,113.0736,132.4517,126.4922,121.1099,102.924,98.28573,104.8938,114.6797,112.0147,99.10121,96.7539,89.38978,89.77467,101.2943,97.51511,108.5535,107.886,104.0689,93.68094,108.3033,103.0286,109.1707,100.8897,102.3701,76.28969,66.67467,77.60415,64.63236,113.3521,103.994,110.5919,64.73589,73.58208,106.5856,97.25714,100.6639,110.985,102.5969,88.76759,102.3453,88.50004,100.85,96.62856,94.20595,115.6415,96.34817,59.35892,69.28962,73.98713,91.26612,91.03417,87.33195,96.04966,70.2764,70.07733,90.23658,99.07852,86.69825,91.38679,92.3995,113.253,135.1743,129.6779,96.65221,97.46059,113.1518,101.6536,107.6952,99.80908,110.0519,110.0947
24.90827,24.09278,26.47235,23.68196,36.55702,42.65459,46.39615,0,16.50474,30.39654,37.29488,27.34089,58.31805,50.15684,42.78411,25.79888,33.74693,120.452,115.5239,124.1758,126.641,113.5671,142.2625,97.95046,105.1836,112.6136,128.8044,88.18889,97.25099,85.69642,104.4729,114.277,124.7182,122.5065,134.7624,130.9908,138.5181,140.8759,124.3461,107.7983,115.6341,103.7699,81.29319,69.17091,57.09472,62.32707,53.33623,47.86885,53.88172,73.8532,84.72351,90.36853,86.86659,88.59105,102.7721,95.74387,82.4456,82.19648,73.88298,77.95922,55.24788,66.48793,33.3082,97.35777,67.14211,71.14185,55.33624,52.84663,81.57578,57.46583,62.38461,88.31825,57.0519,72.45173,57.01466,46.13944,41.32361,47.6343,32.68553,18.61186,64.88742,26.36532,38.84275,36.10627,54.35638,28.66095,29.80076,9.035326,20.15324,34.37496,47.09358,104.4482,114.5795,97.74426,66.89071,62.68837,103.3541,135.0331,121.7415,64.53377,53.29672,70.57457,77.86986,71.39791,81.72484,115.5231,42.53699,71.34556,43.2047,63.94198,70.15869,48.07217,82.58181,55.35576,71.42381,77.47736,77.50264,76.26955,89.78119,92.27992,91.91418,43.1583,38.73268,122.2366,122.0184,128.9983,129.698,129.2433,144.7543,122.4229,129.3662,131.8439,144.2125,115.1111,112.2533,124.033,131.9514,141.7725,138.9076,134.0553,146.5399,145.9697,137.5817,120.2886,119.4706,119.4527,113.6887,106.6308,91.36644,90.99375,89.37781,79.00281,91.26374,101.3006,113.3879,112.0715,109.7627,106.7131,118.286,114.0369,111.0647,101.444,100.3893,93.92052,74.64198,86.83949,56.09289,123.0791,98.96729,109.6638,73.01118,79.43197,111.6316,93.56005,96.48641,117.4847,99.72111,92.1941,92.3406,82.76898,91.2867,80.33072,73.3427,104.3249,76.81239,59.02909,66.02104,78.88407,75.99181,79.69011,64.32599,75.48385,66.58972,73.81526,108.8087,117.7476,105.2299,93.96905,88.26432,120.1948,147.1888,137.563,96.20506,92.4447,107.675,106.5323,109.781,108.6372,113.802,118.5062
28.63701,17.8624,28.20867,12.81185,28.39554,53.61905,38.39758,16.50474,0,15.1075,23.5889,17.07122,61.25526,50.71589,42.06185,37.08914,46.51372,127.0975,124.3745,130.2091,132.3358,115.812,148.9601,101.3914,108.1451,114.5017,131.9213,92.09862,103.1983,92.65091,109.6058,117.8731,129.6741,129.4637,142.154,136.0157,143.0588,145.4178,127.7422,110.663,119.3107,105.8695,83.11447,70.87809,61.35067,67.80118,58.17354,52.92986,57.58684,76.41646,85.30467,94.46055,90.40223,89.72874,106.5456,98.00086,84.99798,87.46014,78.55289,78.69424,57.39303,66.31704,37.63149,96.99618,67.87694,69.2245,55.45185,50.81669,80.20549,56.36472,58.93712,84.89915,49.8537,68.97163,51.12889,38.70911,30.96383,46.00607,26.84784,18.19398,67.75475,28.41566,39.65052,32.92443,53.14538,14.6819,21.0072,11.49991,9.786104,33.17616,43.09337,109.4633,119.8483,101.2136,68.80227,67.79831,107.805,140.5727,125.1323,66.54231,56.04827,69.97279,75.33673,66.26273,81.67527,123.949,47.77605,80.73251,48.94968,69.46667,74.73316,59.24366,88.04158,64.60249,79.39546,84.12485,82.77156,85.87776,100.7707,104.5143,103.1095,54.16019,51.23975,129.2696,131.6069,136.216,136.0518,136.4724,152.7044,133.1389,138.9505,140.1102,152.2563,126.5977,124.123,135.4398,142.2997,151.338,148.9063,139.3482,154.2549,151.9255,144.4172,126.4553,124.468,126.295,124.3229,117.9293,103.0602,102.5454,98.8201,90.87211,103.0651,110.5335,122.3994,121.8502,119.0757,113.509,126.7201,121.8217,121.069,112.0285,111.3773,98.57376,81.07911,93.22821,64.88696,130.9233,109.6409,119.2331,78.52803,85.47266,120.027,103.0596,105.7437,125.0927,107.6744,98.41995,101.4872,90.00274,101.7719,90.96434,84.74495,116.7694,89.08427,65.353,72.39659,85.49501,84.26979,88.2148,73.08306,85.18539,74.1143,78.7271,114.5222,123.5986,110.7276,103.068,99.32679,129.578,155.5158,146.9197,106.0385,103.1011,118.422,114.624,117.6432,116.2928,123.9033,127.3361
35.85307,17.46551,33.6319,14.03087,21.06517,59.77837,28.39658,30.39654,15.1075,0,10.10178,14.62141,60.73843,51.34523,41.64937,45.17723,55.05387,126.8818,126.6593,129.4292,131.1034,111.9044,148.7044,99.92234,105.7514,110.6419,128.824,91.30797,103.8382,94.44564,109.4237,115.8541,128.6327,130.2362,142.9854,134.0583,140.8987,142.995,124.5962,107.1589,116.3033,101.9404,80.91198,69.54568,62.13549,69.061,58.96731,54.98547,58.67288,74.194,81.21989,93.12209,88.55564,85.27289,104.3678,94.50411,82.80417,87.40126,78.52964,74.02162,55.1304,61.43197,39.58705,91.48814,65.42999,64.16186,51.51348,45.26782,74.40866,52.15906,53.01723,77.20696,40.99944,61.08466,42.27865,31.73357,20.26931,43.39926,24.71504,24.74108,68.53387,34.24338,38.46462,29.04124,48.15372,5.358476,15.36112,26.58831,15.70256,30.95797,36.55289,107.8668,118.3311,98.37424,66.17776,68.49136,106.413,139.5358,122.5674,64.58953,55.79152,66.6973,68.91319,58.10605,76.75848,125.6446,54.25832,87.50702,55.20904,74.44591,77.42735,65.64228,90.37037,73.46866,86.71185,89.55938,86.76181,93.12017,106.1993,112.3561,110.2162,61.87107,59.74713,129.335,134.3454,136.3421,135.3321,136.6705,153.4714,137.1324,141.5867,141.3828,153.0427,131.5831,129.3769,140.0337,145.6239,153.6795,151.8196,137.5641,154.6557,150.6292,144.0465,125.7203,122.5928,126.3285,128.6904,123.3784,109.0879,108.1462,102.5901,97.52556,109.5783,113.5051,125.0642,124.9405,121.7171,113.8508,128.2256,122.8904,124.6632,116.1063,116.0698,97.32361,82.35437,94.17884,70.11008,132.2063,114.7963,123.1963,79.40173,86.93491,122.4169,107.5448,110.236,126.8896,111.4437,100.3437,107.1196,94.12001,107.7558,98.37548,93.34604,123.7816,97.65499,68.18021,75.77183,87.35068,90.74805,93.92398,81.45027,93.25338,77.95859,80.1835,113.481,122.5419,109.6106,106.2248,104.448,132.0044,156.5511,149.124,110.0223,108.2467,123.6938,116.9409,120.3921,117.7129,127.2436,129.3287
