0,4.267379,9.729609,20.06479,11.56402,21.41925,9.572114,28.96087,18.61024,26.04709,24.82188,18.53754,32.82585,13.7632,34.20577,22.14265,17.72064,30.48805,28.30785,19.89297,36.84737,28.47178,38.70736,27.8996,24.72963,20.84929,21.46158,17.23499,23.91275,20.16858,22.92592,23.21721,24.20977,21.20197,24.21446,29.14116,23.61845,27.48539,11.17779,19.55297,22.95491,34.76479,20.82618,20.07557,26.53572,27.03195,27.73436,22.81047,26.48714,17.10142,23.33166,34.31167,28.44442,26.89447,32.63188,33.99963,32.03277,46.41548,43.11395,34.7191,54.43005,9.906121,11.56342,15.5574,17.08478,31.57751,48.79517,47.51482,52.7,43.74379,47.79544,41.94336,38.08947,54.09321,47.18596,24.53818,27.86646,20.88872,28.93775,20.99824,18.63548,14.48661,19.47104,15.14345,31.79891,39.82001,37.75794,36.70999,44.31857,57.67878,46.16075,53.38321,58.02962,41.56049,24.25968,26.20836,28.60997
4.267379,0,12.50726,22.9079,12.33957,23.36196,7.500971,31.14717,21.166,28.88949,25.69906,18.50822,35.20961,12.5008,35.60358,23.63226,16.26302,32.45919,28.52053,19.83489,38.47002,29.93364,39.45846,27.42787,22.2332,19.68136,19.15921,14.04665,20.3146,16.87517,21.50934,22.78183,20.94515,18.7782,21.34612,26.61726,21.16848,25.40237,14.13747,21.22749,23.46694,31.44924,21.24167,19.38882,25.81916,25.55239,25.913,19.99091,23.13822,13.85071,19.76732,30.71559,24.76616,23.86843,29.61836,30.66126,28.82658,43.15802,39.8384,31.31383,50.99946,11.15468,9.232479,16.6007,18.67122,28.16756,45.5527,44.37966,49.12541,40.54583,44.25987,38.54756,34.6669,50.17874,42.98196,24.02899,28.19221,20.24211,26.54943,19.25076,18.26941,12.67727,19.81981,14.25561,28.77852,36.69475,34.82381,33.66124,40.67421,53.96771,42.22809,49.40936,54.16759,37.33706,23.05392,23.87135,26.85095
9.729609,12.50726,0,10.45451,6.560444,12.77927,13.18754,20.23473,10.4474,16.43521,18.13057,13.94369,23.5148,12.56589,26.09842,14.28943,15.64709,20.88574,21.65645,13.87068,27.59444,19.57848,30.44239,21.88503,31.96333,24.75691,26.023,22.00661,28.94177,23.23137,24.9379,22.92606,27.96036,22.24343,28.71728,34.464,25.87254,30.95819,8.122108,14.67289,17.69279,39.90206,17.95073,18.30952,24.69878,26.8016,29.16857,31.59507,34.36299,24.1527,29.82311,42.06591,35.05953,33.63856,38.93817,43.11777,41.31177,55.62617,52.32387,43.53416,63.48707,16.45101,20.79877,19.42888,16.29353,40.18276,57.88618,56.18713,61.20972,51.62274,55.45144,48.78451,43.98389,61.53678,53.97619,21.52935,21.33885,28.07416,37.78207,28.44009,22.41816,20.23211,19.20017,16.49411,40.91243,48.82496,46.17521,43.96404,53.02951,66.27169,54.28494,61.32656,66.05573,48.32825,20.26472,24.74029,25.54666
20.06479,22.9079,10.45451,0,13.19331,7.726009,22.11735,12.26924,8.928709,6.314295,15.65511,16.45473,13.93769,19.19009,19.4467,12.3106,20.69327,11.9513,19.12601,15.18917,19.03953,13.6173,24.08547,20.95267,41.57712,32.75755,34.54944,31.0316,37.75108,31.27971,31.88505,28.22921,36.07633,29.0691,37.1649,43.04916,33.11746,38.51355,14.67948,16.80956,19.01548,48.37628,21.77188,23.39577,28.57148,31.97465,35.44107,41.89075,44.37415,34.01429,39.32742,51.97946,44.51468,43.09533,48.05382,53.39889,51.73333,65.92127,62.72935,53.58789,73.80319,25.737,30.94661,27.28522,21.72837,50.45402,68.28178,66.40412,71.38938,61.47374,65.21834,58.1246,52.84254,71.17199,63.20163,24.78113,20.11195,37.28249,47.97131,38.05474,30.33852,29.58793,24.87614,24.13141,51.31354,59.19228,56.26681,53.51802,63.16276,76.42667,64.21431,71.16536,75.97511,57.55279,22.32147,28.76303,27.75538
11.56402,12.33957,6.560444,13.19331,0,11.61784,9.448283,19.5893,14.5294,19.00466,14.1741,8.012826,23.64117,6.374676,23.58721,15.65532,9.161717,20.92869,16.89728,8.660765,26.24746,19.64011,27.26437,16.76095,32.45156,26.32169,26.11587,20.64108,26.86529,20.49074,25.54148,24.31549,25.89084,20.08818,27.84879,34.50557,24.64878,31.09851,13.66754,18.13298,18.37951,38.41967,19.72052,18.20139,24.8654,26.27875,28.88774,31.67216,33.59399,23.59553,28.449,40.68277,33.39955,33.23171,38.41538,41.41392,40.21699,53.91728,51.00112,41.30708,61.64516,19.99827,20.2851,23.36609,20.48685,39.16079,56.7986,55.53286,59.56292,50.93911,54.04275,47.60714,42.53213,59.09502,50.40407,21.30379,20.56532,30.68618,38.39734,29.87803,24.93361,21.20392,21.77589,17.2874,40.45458,48.13648,45.98634,43.54183,50.65777,63.98842,51.49661,58.46163,63.64213,44.605,14.15166,18.418,19.26229
21.41925,23.36196,12.77927,7.726009,11.61784,0,20.06568,8.009656,15.15884,11.48079,7.956064,10.78401,12.22183,15.96094,13.38473,16.11208,16.49101,12.14817,12.20368,11.11879,16.16327,15.41678,19.1312,15.8368,43.59919,36.0384,36.61733,31.73919,37.87961,31.00559,34.68209,31.85407,36.39093,29.51067,38.48739,45.1418,34.3497,40.90663,19.65723,22.14822,22.184,49.15653,25.71895,25.69508,31.33535,34.06076,37.66082,43.08115,45.16067,35.03843,39.85241,52.25914,44.78712,44.49994,49.51855,52.42965,51.50393,64.87874,62.32414,51.97578,72.83724,29.22199,30.68462,31.84168,27.02422,50.7618,68.29616,67.1339,71.11613,62.47149,65.55992,58.91484,53.54119,70.40831,61.17187,27.1521,21.70565,40.7436,49.65902,40.67146,34.21249,31.90978,29.20824,26.71743,51.92963,59.67899,57.50966,54.90097,61.67052,75.25804,62.61573,69.58679,74.99234,55.30188,17.24698,23.96659,22.31635
9.572114,7.500971,13.18754,22.11735,9.448283,20.06568,0,27.61024,22.66287,28.20288,20.26724,12.62453,32.28571,6.739037,30.71861,24.01025,10.30183,30.25321,22.87957,15.5149,34.87953,28.69964,34.67767,22.41027,27.8123,25.46314,23.88259,17.2635,22.55024,17.80362,25.84071,26.83562,22.96303,19.98233,25.00356,31.36458,23.80687,29.785,18.27298,24.33779,24.77246,34.41562,24.37792,21.59065,28.2939,28.05021,29.23674,25.10707,27.26535,18.54107,23.14975,33.91603,27.69257,28.40847,33.88758,32.40871,31.7239,44.84817,42.39894,32.02192,52.78467,18.52079,12.31936,23.5884,23.97139,31.69993,48.60271,48.22358,51.66593,44.54388,47.35368,41.99991,37.74701,51.83681,42.82356,25.66597,27.77341,27.46016,32.01791,25.78169,24.64662,18.71017,24.61612,18.41264,32.84744,40.41754,39.38202,38.05771,41.65625,55.41058,42.95565,50.17002,55.70912,36.78581,17.45456,18.11715,20.86838
28.96087,31.14717,20.23473,12.26924,19.5893,8.009656,27.61024,0,20.6273,12.32127,10.639,17.2602,5.662613,23.46326,8.258127,21.34125,23.42756,11.14033,14.25156,17.74203,11.62537,17.91896,16.3034,19.66516,51.54779,43.62676,44.43332,39.68395,45.73379,38.72774,42.09711,38.76616,44.11211,36.98243,46.30715,52.96466,41.89195,48.47852,26.4651,28.17754,28.10099,56.92911,32.28465,32.74732,37.81606,40.95497,44.87761,50.98864,53.16211,43.04532,47.83266,60.22898,52.73493,52.48391,57.45513,59.86509,59.15438,72.23572,69.96271,59.17692,80.34155,36.55551,38.03374,38.98406,33.68891,58.68458,76.08255,75.08771,78.95882,70.47866,73.51657,66.86144,61.39119,78.15958,68.54337,33.53844,26.36353,48.28708,57.52008,48.49345,41.65959,39.78324,36.15491,34.33932,59.77796,67.5516,65.49181,62.89616,69.06295,82.83173,70.11059,77.09844,82.68846,62.61962,22.68782,29.67552,27.02959
18.61024,21.166,10.4474,8.928709,14.5294,15.15884,22.66287,20.6273,0,11.08704,22.25398,20.34696,21.37571,20.24877,26.90998,6.836459,22.04122,16.10335,24.18135,17.10497,24.51425,12.85197,29.04797,23.26856,35.82249,25.56692,28.14604,26.18802,32.92905,26.96063,24.5027,20.13964,30.85922,23.84204,31.13753,36.37482,26.95212,31.33778,9.366712,8.003094,12.00295,42.42915,13.62272,16.61247,21.0281,24.84798,28.17925,37.64281,39.68774,29.39482,34.5082,47.36155,39.68095,37.4294,41.95506,51.40052,48.95224,63.79965,59.74609,52.29353,71.09675,21.23487,30.04663,20.76339,13.75186,46.42839,64.56354,61.681,67.32624,56.07823,60.13823,52.44623,47.03891,66.91897,60.2906,17.82344,15.51777,31.50228,43.279,32.38058,23.14515,23.94626,16.69759,17.65279,47.46522,55.12754,51.19155,47.7103,61.03018,73.36965,61.57754,68.17745,72.22656,55.11663,24.03658,29.52697,29.40231
26.04709,28.88949,16.43521,6.314295,19.00466,11.48079,28.20288,12.32127,11.08704,0,18.86201,21.32518,11.18175,24.69685,19.2992,13.09598,25.63034,8.452091,21.30157,19.07455,16.09192,11.61747,22.79409,23.08105,46.35812,36.56168,38.73882,35.83006,42.41225,35.78699,35.18184,30.71376,40.33937,32.8687,41.37522,47.11103,36.79923,42.0083,19.0544,18.62345,20.34282,52.52364,23.93515,26.30542,30.41149,34.44672,38.33993,47.35054,49.59813,39.19433,44.29531,57.17311,49.44239,47.82031,52.48515,59.46842,57.65494,71.99348,68.61451,59.73998,79.73665,30.74821,37.13555,31.28973,24.68134,55.97374,73.96942,71.72374,76.87225,66.42474,70.20699,62.74249,57.198,76.31259,68.49908,26.64228,20.18227,41.8922,53.27619,42.86768,34.15661,34.3502,27.69772,28.15344,56.94243,64.76009,61.42725,58.22243,69.14458,82.17952,69.95391,76.76517,81.40796,62.98365,25.88339,32.76237,31.09474
